,date,lat,long,prcp,locationName,srad,tmax,vp,mean_ozone,system:index,ndvi,.geo
285,2022-10-25,34.181977,-118.363036,0.0,northHollywood,376.5499877929688,25.479999542236328,484.1499938964844,0.022824,2022_10_25,0.3209535777568817,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,2022-02-07,34.05111,-118.45636,0.0,westLA,342.7699890136719,25.21999931335449,1185.6099853515625,0.026471,2022_02_07,0.1473158597946167,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2022-06-27,33.901389,-118.205,0.0,compton,542.5800170898438,28.56999969482422,722.9500122070312,0.033667,2022_06_27,0.2186079025268554,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,2022-02-02,34.19925,-118.53276,0.0,reseda,247.6300048828125,17.149999618530273,1071.949951171875,0.040875,2022_02_02,0.2519835829734802,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,2022-07-31,34.181977,-118.363036,0.0,northHollywood,454.5799865722656,33.349998474121094,932.72998046875,0.040294,2022_07_31,0.0288618262857198,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2022-01-02,34.06659,-118.22688,0.0,mainLA,268.2799987792969,19.200000762939453,898.27001953125,0.017958,2022_01_02,0.2281670719385147,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,2022-08-13,34.276316,-118.683685,0.0,simiValley,495.05999755859375,36.880001068115234,908.2100219726562,0.048739,2022_08_13,0.2580778896808624,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2022-08-21,34.19925,-118.53276,0.0,reseda,424.4400024414063,30.209999084472656,755.739990234375,0.032375,2022_08_21,0.2684881687164306,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2022-04-22,34.19925,-118.53276,3.289999961853028,reseda,270.20001220703125,19.020000457763672,639.3499755859375,0.037792,2022_04_22,0.3328656554222107,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2022-09-15,34.19925,-118.53276,0.0,reseda,377.9200134277344,28.200000762939453,717.719970703125,0.031462,2022_09_15,0.2546803057193756,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,2022-04-12,34.06659,-118.22688,0.0,mainLA,443.0400085449219,21.82999992370605,464.010009765625,0.043238,2022_04_12,0.2083111256361007,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,2022-10-24,34.06659,-118.22688,0.0,mainLA,392.80999755859375,25.959999084472656,511.6000061035156,0.020583,2022_10_24,0.249829813838005,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,2022-07-18,34.276316,-118.683685,0.0,simiValley,467.4800109863281,34.560001373291016,882.6699829101562,0.041522,2022_07_18,0.3053770661354065,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,2022-07-25,34.1326,-118.1272,0.0,Pasadena,464.1799926757813,31.780000686645508,792.9600219726562,0.038458,2022_07_25,0.4895705580711365,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,2022-02-19,34.19925,-118.53276,0.0,reseda,377.6000061035156,24.709999084472656,924.5399780273438,0.025208,2022_02_19,0.2584876716136932,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,2022-07-21,34.181977,-118.363036,0.0,northHollywood,482.75,32.95000076293945,821.0800170898438,0.0355,2022_07_21,0.2267828434705734,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,2022-10-26,34.181977,-118.363036,0.0,northHollywood,365.25,24.6200008392334,481.260009765625,0.022458,2022_10_26,0.1890743523836136,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2022-12-20,34.06659,-118.22688,0.0,mainLA,272.8599853515625,21.56999969482422,1055.43994140625,0.01075,2022_12_20,0.2698205411434173,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,2022-08-02,34.276316,-118.683685,0.0,simiValley,463.75,32.22999954223633,775.1500244140625,0.025609,2022_08_02,0.2683886885643005,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2022-11-19,34.181977,-118.363036,0.0,northHollywood,281.67999267578125,23.59000015258789,958.6900024414062,0.018792,2022_11_19,0.3037475347518921,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,2022-09-12,34.181977,-118.363036,0.0,northHollywood,320.8999938964844,30.59000015258789,987.5900268554688,0.019958,2022_09_12,0.0418193601071834,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,2022-05-24,33.901389,-118.205,0.0,compton,400.6600036621094,22.299999237060547,646.010009765625,0.043292,2022_05_24,0.231788083910942,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2022-01-09,34.19925,-118.53276,0.0,reseda,289.6300048828125,23.1200008392334,1036.9599609375,0.018583,2022_01_09,0.2817391455173492,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,2022-02-12,34.05111,-118.45636,0.0,westLA,375.3999938964844,31.56999969482422,1325.280029296875,0.03,2022_02_12,0.1749174892902374,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2022-07-27,34.19925,-118.53276,0.0,reseda,504.3599853515625,31.809999465942383,674.280029296875,0.040458,2022_07_27,0.2721893489360809,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,2022-06-22,34.06659,-118.22688,0.5,mainLA,523.5999755859375,30.88999938964844,770.0599975585938,0.030083,2022_06_22,0.1349743008613586,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,2022-01-29,33.901389,-118.205,0.0,compton,276.20001220703125,21.200000762939453,1240.4200439453125,0.010208,2022_01_29,-0.0078166499733924,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2022-05-03,34.06659,-118.22688,0.0,mainLA,421.8900146484375,24.299999237060547,695.3900146484375,0.040042,2022_05_03,0.0555739663541317,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,2022-04-24,34.181977,-118.363036,0.0,northHollywood,544.8300170898438,30.71999931335449,621.010009765625,0.042833,2022_04_24,0.2959797382354736,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,2022-05-06,34.01029,-118.0685,0.0,picoRivera,514.280029296875,26.780000686645508,552.77001953125,0.039118,2022_05_06,0.370099663734436,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,2022-08-12,34.19925,-118.53276,0.0,reseda,507.1099853515625,36.25,848.8900146484375,0.035875,2022_08_12,0.2666918039321899,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-22,34.01029,-118.0685,0.0,picoRivera,437.4100036621094,24.18000030517578,585.9099731445312,0.03025,2022_05_22,0.2923230826854706,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,2022-03-06,34.19925,-118.53276,0.0,reseda,385.5799865722656,17.40999984741211,668.5700073242188,0.028667,2022_03_06,0.2543679475784302,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,2022-11-11,34.181977,-118.363036,0.0,northHollywood,323.5899963378906,21.709999084472656,733.7000122070312,0.014042,2022_11_11,0.3003003001213074,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2022-02-26,34.06659,-118.22688,0.0,mainLA,403.0700073242188,23.1200008392334,820.6799926757812,0.020375,2022_02_26,0.2653485834598541,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,2022-05-17,34.06659,-118.22688,0.0,mainLA,436.2300109863281,23.940000534057617,623.3200073242188,0.031542,2022_05_17,0.2327940762042999,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2022-03-08,34.06659,-118.22688,0.0,mainLA,390.4400024414063,21.770000457763672,905.4000244140624,0.019458,2022_03_08,0.2817627787590027,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2022-10-23,34.181977,-118.363036,0.0,northHollywood,345.8900146484375,24.71999931335449,542.6599731445312,0.027917,2022_10_23,,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,2022-05-08,33.901389,-118.205,0.0,compton,336.2799987792969,20.229999542236328,703.9000244140625,0.038417,2022_05_08,0.0459279045462608,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,2022-09-07,34.276316,-118.683685,0.0,simiValley,422.5499877929688,38.869998931884766,1162.949951171875,0.043348,2022_09_07,0.240808829665184,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2022-12-02,34.181977,-118.363036,2.9600000381469727,northHollywood,110.1500015258789,16.559999465942383,1237.530029296875,0.020625,2022_12_02,0.0154535993933677,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,2022-10-29,34.1326,-118.1272,0.0,Pasadena,387.8500061035156,28.06999969482422,512.489990234375,0.028333,2022_10_29,0.523396909236908,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2022-12-20,34.1326,-118.1272,0.0,Pasadena,277.25,21.959999084472656,1087.239990234375,0.01025,2022_12_20,0.5276255011558533,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,2022-04-26,34.181977,-118.363036,0.0,northHollywood,491.9400024414063,27.21999931335449,606.3499755859375,0.033875,2022_04_26,0.2693584263324737,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2022-12-12,33.901389,-118.205,6.489999771118164,compton,117.66000366210938,13.760000228881836,1053.010009765625,0.010875,2022_12_12,0.1322108656167984,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,2022-03-19,34.19925,-118.53276,0.6100000143051147,reseda,367.2999877929688,22.190000534057617,587.1799926757812,0.027333,2022_03_19,0.3733386993408203,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,2022-05-02,34.181977,-118.363036,0.0,northHollywood,405.7900085449219,23.309999465942383,573.8099975585938,0.042667,2022_05_02,0.3015377521514892,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,2022-09-24,34.05111,-118.45636,0.0,westLA,417.5400085449219,30.309999465942383,849.6699829101562,0.032625,2022_09_24,0.1453202068805694,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2022-12-03,34.19925,-118.53276,0.0,reseda,236.66000366210935,20.979999542236328,1030.5,0.012208,2022_12_03,0.273215651512146,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,2022-01-25,34.181977,-118.363036,0.0,northHollywood,303.239990234375,21.36000061035156,977.1799926757812,0.013083,2022_01_25,0.3304518759250641,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2022-12-30,34.1326,-118.1272,4.309999942779541,Pasadena,62.09000015258789,14.829999923706056,1396.3699951171875,0.016083,2022_12_30,0.0144362635910511,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,2022-05-15,34.06659,-118.22688,0.0,mainLA,519.260009765625,29.100000381469727,658.1900024414062,0.033333,2022_05_15,0.0326742082834243,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2022-11-17,33.901389,-118.205,0.0,compton,326.260009765625,24.75,915.219970703125,0.013417,2022_11_17,0.1860545426607132,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2022-06-09,34.181977,-118.363036,0.0,northHollywood,549.1799926757812,32.13999938964844,707.969970703125,0.04519,2022_06_09,0.3333333432674408,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2022-01-14,34.19925,-118.53276,0.0,reseda,276.6400146484375,24.46999931335449,1270.4200439453125,0.021208,2022_01_14,0.4541154205799103,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,2022-01-24,34.01029,-118.0685,0.0,picoRivera,285.8699951171875,22.36000061035156,1166.699951171875,0.012292,2022_01_24,0.2813642024993896,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,2022-09-19,34.1326,-118.1272,0.0,Pasadena,422.3999938964844,28.38999938964844,657.4400024414062,0.021917,2022_09_19,0.4746896028518677,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,2022-04-09,34.181977,-118.363036,0.0,northHollywood,449.739990234375,28.649999618530277,654.8099975585938,0.0365,2022_04_09,0.2604927122592926,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,2022-04-18,34.01029,-118.0685,0.0,picoRivera,500.0199890136719,25.690000534057617,515.6699829101562,0.036471,2022_04_18,0.2316008359193802,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,2022-04-30,34.19925,-118.53276,0.0,reseda,531.8400268554688,27.239999771118164,509.489990234375,0.049059,2022_04_30,0.2944174408912658,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,2022-08-29,34.19925,-118.53276,0.0,reseda,471.0499877929688,32.029998779296875,717.2000122070312,0.031882,2022_08_29,0.2245580404996872,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,2022-08-23,33.901389,-118.205,0.0,compton,452.7999877929688,27.670000076293945,791.02001953125,0.02975,2022_08_23,0.1968341320753097,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2022-06-25,34.01029,-118.0685,0.0,picoRivera,573.510009765625,33.56999969482422,669.5900268554688,0.032647,2022_06_25,0.282447874546051,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2022-07-23,34.1326,-118.1272,0.0,Pasadena,451.1300048828125,32.310001373291016,836.4099731445312,0.037958,2022_07_23,0.3730103671550751,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2022-12-21,34.01029,-118.0685,0.0,picoRivera,278.260009765625,23.40999984741211,1122.75,0.005958,2022_12_21,0.4454447329044342,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,2022-03-11,34.19925,-118.53276,0.0,reseda,384.6000061035156,22.8799991607666,810.5900268554688,0.044167,2022_03_11,0.2638759911060333,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2022-01-09,33.901389,-118.205,0.0,compton,305.7799987792969,24.5,1019.0800170898438,0.017647,2022_01_09,0.2758132815361023,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2022-12-19,34.19925,-118.53276,0.0,reseda,285.739990234375,18.709999084472656,795.8800048828125,0.0135,2022_12_19,0.2834665775299072,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,2022-08-14,34.19925,-118.53276,0.0,reseda,485.1000061035156,35.709999084472656,883.239990234375,0.042625,2022_08_14,0.2226920276880264,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,2022-11-03,34.05111,-118.45636,0.0,westLA,307.9200134277344,18.26000022888184,433.25,0.030591,2022_11_03,0.2047713696956634,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,2022-06-17,34.01029,-118.0685,0.0,picoRivera,458.4200134277344,26.71999931335449,719.9600219726562,0.045292,2022_06_17,0.2242620587348938,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2022-07-24,34.06659,-118.22688,0.0,mainLA,440.6900024414063,29.38999938964844,795.510009765625,0.035833,2022_07_24,0.2235556840896606,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,2022-05-09,34.1326,-118.1272,0.0,Pasadena,458.5,21.13999938964844,670.4199829101562,0.034706,2022_05_09,0.5087494850158691,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2022-02-27,34.276316,-118.683685,0.0,simiValley,397.55999755859375,22.440000534057617,1027.8399658203125,0.044364,2022_02_27,0.2670900523662567,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,2022-06-27,34.01029,-118.0685,0.0,picoRivera,556.1300048828125,34.63999938964844,746.0399780273438,0.033208,2022_06_27,0.2517851591110229,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2022-03-04,34.05111,-118.45636,0.0,westLA,233.13999938964844,17.520000457763672,1274.93994140625,0.028917,2022_03_04,0.0176045838743448,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,2022-02-22,34.06659,-118.22688,0.0,mainLA,196.42999267578125,15.380000114440918,1122.1199951171875,0.035792,2022_02_22,0.0337201543152332,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,2022-07-27,34.06659,-118.22688,0.0,mainLA,499.0400085449219,30.21999931335449,731.3499755859375,0.031353,2022_07_27,0.1826412677764892,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,2022-04-06,34.05111,-118.45636,0.0,westLA,520.0599975585938,29.07999992370605,622.030029296875,0.028458,2022_04_06,0.1737985461950302,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,2022-02-03,34.05111,-118.45636,0.0,westLA,323.45001220703125,19.489999771118164,1004.8800048828124,0.02075,2022_02_03,0.1725058406591415,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,2022-05-04,34.19925,-118.53276,0.0,reseda,566.9400024414062,29.989999771118164,503.9700012207031,0.039217,2022_05_04,0.2980514764785766,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,2022-07-23,34.181977,-118.363036,0.0,northHollywood,461.3299865722656,31.21999931335449,787.9400024414062,0.036792,2022_07_23,0.2426095902919769,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,2022-08-20,33.901389,-118.205,0.0,compton,388.8500061035156,27.309999465942383,874.219970703125,0.031125,2022_08_20,0.0471806675195694,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,2022-02-24,34.06659,-118.22688,0.0,mainLA,361.1499938964844,17.610000610351562,761.3300170898438,0.0215,2022_02_24,0.3310810923576355,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,2022-07-01,34.276316,-118.683685,0.0,simiValley,485.9800109863281,31.61000061035156,712.5499877929688,0.041957,2022_07_01,0.2373615801334381,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,2022-05-22,33.901389,-118.205,0.0,compton,423.8800048828125,21.75,585.7899780273438,0.036417,2022_05_22,0.2665019333362579,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,2022-03-01,34.06659,-118.22688,0.0,mainLA,399.9500122070313,29.6299991607666,1161.06005859375,0.018304,2022_03_01,0.2791970670223236,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2022-12-21,34.19925,-118.53276,0.0,reseda,269.8599853515625,23.07999992370605,1131.8499755859375,0.025167,2022_12_21,0.5632060170173645,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,2022-05-18,34.01029,-118.0685,0.0,picoRivera,426.0299987792969,24.920000076293945,619.489990234375,0.042833,2022_05_18,0.2756584882736206,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2022-12-13,34.01029,-118.0685,0.0,picoRivera,239.8999938964844,17.239999771118164,956.0900268554688,0.00875,2022_12_13,0.2962242066860199,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,34.1326,-118.1272,0.0,Pasadena,441.9299926757813,27.76000022888184,843.9099731445312,0.026583,2022_03_17,0.2807434499263763,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,2022-04-14,34.276316,-118.683685,0.0,simiValley,490.9299926757813,21.25,465.9800109863281,0.04015,2022_04_14,0.2888786494731903,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,2022-08-19,34.05111,-118.45636,0.0,westLA,480.2200012207031,28.11000061035156,729.2999877929688,0.025176,2022_08_19,0.1916426420211792,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2022-03-05,34.05111,-118.45636,0.0,westLA,238.17999267578125,15.779999732971191,1139.7900390625,0.031875,2022_03_05,0.0487074814736843,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,2022-08-15,34.181977,-118.363036,0.0,northHollywood,482.7999877929688,34.68000030517578,888.6799926757812,0.039792,2022_08_15,0.2420860826969146,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2022-04-11,34.181977,-118.363036,0.0,northHollywood,321.7699890136719,19.950000762939453,515.3900146484375,0.038833,2022_04_11,0.0134427789598703,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,2022-05-26,34.276316,-118.683685,0.0,simiValley,518.1300048828125,27.34000015258789,528.6900024414062,0.039304,2022_05_26,0.3064265847206116,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,2022-02-05,34.01029,-118.0685,0.0,picoRivera,345.2799987792969,24.149999618530277,1072.780029296875,0.014958,2022_02_05,0.277953028678894,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,2022-08-17,34.01029,-118.0685,0.0,picoRivera,479.7999877929688,34.029998779296875,867.719970703125,0.02475,2022_08_17,0.2676249146461487,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,2022-09-26,34.06659,-118.22688,0.0,mainLA,431.9100036621094,34.29999923706055,895.3200073242188,0.0235,2022_09_26,0.2009540945291519,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,2022-05-31,34.276316,-118.683685,0.0,simiValley,519.4600219726562,26.979999542236328,517.8900146484375,0.033957,2022_05_31,0.3276872932910919,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,2022-02-27,34.19925,-118.53276,0.0,reseda,411.4800109863281,24.209999084472656,816.5399780273438,0.02975,2022_02_27,0.2158722132444381,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,2022-07-24,34.01029,-118.0685,0.0,picoRivera,422.4200134277344,29.82999992370605,814.7000122070312,0.038042,2022_07_24,0.2530324459075928,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2022-03-16,34.19925,-118.53276,0.0,reseda,388.1499938964844,26.21999931335449,622.4600219726562,0.041524,2022_03_16,0.2646436095237732,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2022-10-27,34.276316,-118.683685,0.0,simiValley,364.55999755859375,24.84000015258789,454.6400146484375,0.030957,2022_10_27,0.3548142313957214,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,2022-01-20,34.1326,-118.1272,0.0,Pasadena,294.4700012207031,23.65999984741211,1183.3900146484375,0.017417,2022_01_20,0.5330705046653748,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,2022-06-08,34.01029,-118.0685,0.0,picoRivera,489.1099853515625,28.5,723.0399780273438,0.039083,2022_06_08,0.2483375370502472,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,2022-03-03,34.05111,-118.45636,0.0,westLA,337.1099853515625,20.809999465942383,1062.6500244140625,0.028125,2022_03_03,0.0917087495326995,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,2022-08-21,33.901389,-118.205,0.0,compton,352.239990234375,26.670000076293945,891.8200073242188,0.029667,2022_08_21,0.0191294699907302,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,2022-11-01,34.05111,-118.45636,0.0,westLA,267.010009765625,21.959999084472656,620.7999877929688,0.024167,2022_11_01,0.1472795456647873,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,2022-06-09,34.06659,-118.22688,0.0,mainLA,534.219970703125,29.989999771118164,720.5499877929688,0.045588,2022_06_09,0.2215252667665481,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,2022-06-25,34.276316,-118.683685,0.0,simiValley,514.8599853515625,34.7599983215332,798.4000244140625,0.039783,2022_06_25,0.3463480174541473,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,2022-03-04,34.06659,-118.22688,0.0,mainLA,193.77999877929688,17.3700008392334,1306.010009765625,0.029958,2022_03_04,0.045929230749607,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,2022-04-11,33.901389,-118.205,0.0,compton,340.44000244140625,20.3700008392334,590.4299926757812,0.041708,2022_04_11,0.0361247956752777,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,2022-01-14,34.276316,-118.683685,0.0,simiValley,278.5299987792969,23.32999992370605,1294.1199951171875,0.029909,2022_01_14,0.4019682109355926,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2022-12-15,34.181977,-118.363036,0.0,northHollywood,252.91000366210935,17.079999923706055,870.7100219726562,0.006542,2022_12_15,0.2066420614719391,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,2022-06-05,34.276316,-118.683685,0.0,simiValley,513.2000122070312,27.850000381469727,560.1699829101562,0.033609,2022_06_05,0.2791762053966522,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,2022-04-22,34.01029,-118.0685,0.0,picoRivera,393.989990234375,20.920000076293945,520.97998046875,0.034048,2022_04_22,0.2364933639764785,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,2022-10-27,33.901389,-118.205,0.0,compton,370.7999877929688,24.270000457763672,582.8699951171875,0.022917,2022_10_27,0.2888318598270416,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,2022-01-10,34.19925,-118.53276,0.0,reseda,212.5200042724609,21.31999969482422,1378.3599853515625,0.033792,2022_01_10,0.1208040937781333,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,2022-02-26,34.1326,-118.1272,0.0,Pasadena,399.0499877929688,23.01000022888184,964.6599731445312,0.0245,2022_02_26,0.5303407907485962,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2022-12-20,34.181977,-118.363036,0.0,northHollywood,282.8900146484375,21.88999938964844,947.5900268554688,0.008292,2022_12_20,0.235938087105751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0,2022-01-01,34.05111,-118.45636,0.0,westLA,211.0200042724609,16.440000534057617,1054.2900390625,0.033042,2022_01_01,0.1608961224555969,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,2022-04-27,34.05111,-118.45636,0.0,westLA,460.8399963378906,22.34000015258789,538.8400268554688,0.039091,2022_04_27,0.199110135436058,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,2022-08-11,34.19925,-118.53276,0.0,reseda,487.739990234375,35.900001525878906,897.219970703125,0.032542,2022_08_11,0.2223614901304245,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,2022-03-05,34.19925,-118.53276,0.0,reseda,247.3500061035156,15.039999961853027,1017.75,0.038042,2022_03_05,0.3165330290794372,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,2022-05-03,34.01029,-118.0685,0.0,picoRivera,391.3900146484375,23.920000076293945,620.239990234375,0.038667,2022_05_03,0.0394908897578716,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,2022-07-08,34.19925,-118.53276,0.0,reseda,504.25,31.600000381469727,676.1799926757812,0.033833,2022_07_08,0.2146246135234832,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,2022-03-17,34.01029,-118.0685,0.0,picoRivera,460.5499877929688,28.920000076293945,654.9000244140625,0.019292,2022_03_17,0.2782122790813446,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,2022-05-12,34.06659,-118.22688,0.0,mainLA,586.3699951171875,29.6200008392334,512.9299926757812,0.031333,2022_05_12,0.2063847780227661,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,2022-11-14,34.05111,-118.45636,0.0,westLA,318.239990234375,21.11000061035156,807.030029296875,0.018583,2022_11_14,0.1526648700237274,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,2022-04-15,34.01029,-118.0685,0.0,picoRivera,447.8800048828125,23.040000915527344,496.4500122070313,0.027583,2022_04_15,0.3208805620670318,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2022-01-05,34.181977,-118.363036,0.0,northHollywood,275.7300109863281,23.040000915527344,1050.0799560546875,0.009042,2022_01_05,0.2321508675813675,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,2022-03-25,34.1326,-118.1272,0.0,Pasadena,436.6300048828125,29.270000457763672,939.3599853515624,0.026667,2022_03_25,0.5116124749183655,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,2022-09-04,34.05111,-118.45636,0.0,westLA,503.1700134277344,40.20000076293945,1212.239990234375,0.041375,2022_09_04,0.123858243227005,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,2022-03-08,34.05111,-118.45636,0.0,westLA,402.5899963378906,21.0,847.0800170898438,0.020864,2022_03_08,0.1671111136674881,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,2022-03-16,34.181977,-118.363036,0.0,northHollywood,397.239990234375,26.959999084472656,725.0900268554688,0.031458,2022_03_16,0.2906739413738251,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,2022-03-15,34.05111,-118.45636,0.0,westLA,406.9500122070313,22.75,503.2300109863281,0.021458,2022_03_15,0.1578701436519622,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,2022-04-21,34.05111,-118.45636,11.390000343322754,westLA,334.5299987792969,19.420000076293945,458.489990234375,0.031294,2022_04_21,0.1387491077184677,"{""type"":""MultiPoint"",""coordinates"":[]}"
